STRUCTURE,STRUCTURE_ID,ACTION,REF_AREA,FREQ,MEASURE,UNIT_MEASURE,ACTIVITY,ADJUSTMENT,TRANSFORMATION,TIME_PERIOD,OBS_VALUE
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2008-06,4.94052380952381
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2008-08,4.96519047619048
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2008-09,5.01918181818182
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2008-10,5.11308695652174
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2008-12,3.29261904761905
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2009-01,2.45652380952381
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2009-02,1.94305
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2009-03,1.63545454545455
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2009-06,1.22790909090909
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2009-07,0.974956521739131
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2009-08,0.860476190476191
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2009-09,0.772090909090909
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2009-11,0.716190476190476
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2009-12,0.712045454545454
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2010-01,0.67975
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2010-03,0.64495652173913
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2010-05,0.68652380952381
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2010-06,0.727590909090909
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2010-07,0.848818181818182
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2010-10,0.997666666666667
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2010-11,1.04204545454545
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2010-12,1.02169565217391
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2011-01,1.0172380952381
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2011-02,1.08675
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2011-03,1.17552173913043
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2011-04,1.32121052631579
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2011-05,1.42509090909091
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2011-06,1.48859090909091
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2011-07,1.59761904761905
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2011-08,1.55208695652174
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2011-09,1.53645454545455
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2011-10,1.57585714285714
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2011-11,1.48468181818182
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2011-12,1.42609523809524
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2012-01,1.22222727272727
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2012-02,1.04828571428571
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2012-03,0.858454545454546
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2012-04,0.744315789473684
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2012-05,0.684909090909091
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2012-06,0.658857142857143
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2012-07,0.497045454545455
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2012-08,0.332391304347826
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2012-10,0.207913043478261
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2012-12,0.185473684210526
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2013-01,0.204909090909091
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2013-02,0.22335
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2013-03,0.20605
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2013-04,0.208904761904762
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2013-05,0.201227272727273
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2013-06,0.21025
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2013-07,0.221434782608696
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2013-08,0.225863636363636
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2013-09,0.223238095238095
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2013-10,0.225826086956522
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2013-11,0.223380952380952
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2014-01,0.292045454545455
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2014-03,0.305333333333333
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2014-04,0.32975
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2014-05,0.324571428571429
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2014-06,0.241428571428571
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2014-07,0.20504347826087
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IRSTCI,PA,_Z,_Z,_Z,2010-07,4.5
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IRSTCI,PA,_Z,_Z,_Z,2010-08,4.5
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IRSTCI,PA,_Z,_Z,_Z,2010-09,4.5
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IRSTCI,PA,_Z,_Z,_Z,2010-10,4.5
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IRSTCI,PA,_Z,_Z,_Z,2012-11,3.25
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IRSTCI,PA,_Z,_Z,_Z,2007-09,6.5
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IRSTCI,PA,_Z,_Z,_Z,2007-10,6.5
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IR3TIB,PA,_Z,_Z,_Z,2007-01,6.43
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IR3TIB,PA,_Z,_Z,_Z,2007-02,6.37
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IR3TIB,PA,_Z,_Z,_Z,2007-03,6.43
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IR3TIB,PA,_Z,_Z,_Z,2007-04,6.48
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IR3TIB,PA,_Z,_Z,_Z,2007-05,6.37
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IR3TIB,PA,_Z,_Z,_Z,2007-06,6.42
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IR3TIB,PA,_Z,_Z,_Z,2007-07,6.47
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IR3TIB,PA,_Z,_Z,_Z,2007-08,6.75
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IR3TIB,PA,_Z,_Z,_Z,2007-09,6.94
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IR3TIB,PA,_Z,_Z,_Z,2007-10,6.91
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IR3TIB,PA,_Z,_Z,_Z,2007-11,7.15
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IR3TIB,PA,_Z,_Z,_Z,2007-12,7.29
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IR3TIB,PA,_Z,_Z,_Z,2008-01,7.18
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IR3TIB,PA,_Z,_Z,_Z,2008-02,7.69
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IR3TIB,PA,_Z,_Z,_Z,2008-03,7.9
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IR3TIB,PA,_Z,_Z,_Z,2008-04,7.84
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IR3TIB,PA,_Z,_Z,_Z,2008-05,7.75
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IR3TIB,PA,_Z,_Z,_Z,2008-06,7.81
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IR3TIB,PA,_Z,_Z,_Z,2008-07,7.75
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IR3TIB,PA,_Z,_Z,_Z,2008-08,7.31
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IR3TIB,PA,_Z,_Z,_Z,2008-09,7.27
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IR3TIB,PA,_Z,_Z,_Z,2008-10,6.03
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IR3TIB,PA,_Z,_Z,_Z,2008-11,4.76
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IR3TIB,PA,_Z,_Z,_Z,2008-12,4.39
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IR3TIB,PA,_Z,_Z,_Z,2009-01,3.74
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IR3TIB,PA,_Z,_Z,_Z,2009-02,3.16
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IR3TIB,PA,_Z,_Z,_Z,2009-03,3.16
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IRLT,PA,_Z,_Z,_Z,2013-05,3.324
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IRLT,PA,_Z,_Z,_Z,2015-06,2.985
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IRLT,PA,_Z,_Z,_Z,2017-08,2.626
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IRLT,PA,_Z,_Z,_Z,2018-08,2.59
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IRLT,PA,_Z,_Z,_Z,2019-08,0.959
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IRLT,PA,_Z,_Z,_Z,2020-08,0.905
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IRLT,PA,_Z,_Z,_Z,2022-02,2.111
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IRLT,PA,_Z,_Z,_Z,2022-10,3.919
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,IRLT,PA,_Z,_Z,_Z,2023-10,4.633
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IRLT,PA,_Z,_Z,_Z,2015-05,0.89
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IRLT,PA,_Z,_Z,_Z,2015-06,1.2
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IRLT,PA,_Z,_Z,_Z,2015-07,1.11
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IRLT,PA,_Z,_Z,_Z,2015-08,1.01
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IRLT,PA,_Z,_Z,_Z,2015-09,1.0
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IRLT,PA,_Z,_Z,_Z,2015-10,0.87
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IRSTCI,PA,_Z,_Z,_Z,2020-10,-0.554640909090909
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IRSTCI,PA,_Z,_Z,_Z,2020-11,-0.55621619047619
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IRSTCI,PA,_Z,_Z,_Z,2020-12,-0.556349090909091
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IRSTCI,PA,_Z,_Z,_Z,2021-01,-0.5657645
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IRSTCI,PA,_Z,_Z,_Z,2021-02,-0.563521
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IRSTCI,PA,_Z,_Z,_Z,2021-03,-0.56376652173913
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IRSTCI,PA,_Z,_Z,_Z,2021-04,-0.5660555
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IRSTCI,PA,_Z,_Z,_Z,2021-05,-0.56470619047619
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IRSTCI,PA,_Z,_Z,_Z,2021-06,-0.564125909090909
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IRSTCI,PA,_Z,_Z,_Z,2021-07,-0.566522272727273
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IRSTCI,PA,_Z,_Z,_Z,2021-08,-0.5681
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IRSTCI,PA,_Z,_Z,_Z,2021-09,-0.569360454545455
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IRSTCI,PA,_Z,_Z,_Z,2021-10,-0.570412857142857
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IRSTCI,PA,_Z,_Z,_Z,2021-11,-0.573237272727273
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IRSTCI,PA,_Z,_Z,_Z,2021-12,-0.576372173913044
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IRSTCI,PA,_Z,_Z,_Z,2022-01,-0.579465714285714
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IRSTCI,PA,_Z,_Z,_Z,2022-02,-0.576333
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IRSTCI,PA,_Z,_Z,_Z,2022-03,-0.577703043478261
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IRSTCI,PA,_Z,_Z,_Z,2022-04,-0.583707368421053
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IRSTCI,PA,_Z,_Z,_Z,2022-05,-0.584741363636364
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IRSTCI,PA,_Z,_Z,_Z,2022-06,-0.582624090909091
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2016-12,-0.315761904761905
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2017-01,-0.325545454545455
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2017-03,-0.329347826086957
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2017-04,-0.330388888888889
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2017-05,-0.329454545454545
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2017-07,-0.330428571428571
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2017-08,-0.329086956521739
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2017-09,-0.329380952380952
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2017-10,-0.329545454545455
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2017-12,-0.327894736842105
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2018-01,-0.328454545454546
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2018-03,-0.327904761904762
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2018-04,-0.32845
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2018-05,-0.325227272727273
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2018-06,-0.322047619047619
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2018-07,-0.320727272727273
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2018-09,-0.31885
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2018-10,-0.317695652173913
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2018-11,-0.316363636363636
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2018-12,-0.311894736842105
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2019-02,-0.30845
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2019-03,-0.309190476190476
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2019-04,-0.31045
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2019-05,-0.311863636363636
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2019-07,-0.364869565217391
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2019-08,-0.407681818181818
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2019-09,-0.417571428571429
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2019-10,-0.412869565217391
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2019-11,-0.401285714285714
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2020-01,-0.391136363636364
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2020-02,-0.40885
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2020-03,-0.416636363636364
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2020-04,-0.25405
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2020-05,-0.27195
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2020-07,-0.444130434782609
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2020-08,-0.479714285714286
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2020-09,-0.491363636363636
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2020-10,-0.509136363636364
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2020-11,-0.520857142857143
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2020-12,-0.538090909090909
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2021-01,-0.54715
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2021-03,-0.539086956521739
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,FRA,M,IR3TIB,PA,_Z,_Z,_Z,2021-04,-0.53815
