FREQ,BORROWERS_CTY,TC_BORROWERS,TC_LENDERS,VALUATION,UNIT_TYPE,TC_ADJUST,TIME_PERIOD,OBS_VALUE
Q,JP,P,A,M,770,A,2021-Q1,185.5
Q,JP,P,A,M,770,A,2021-Q2,183.3
Q,JP,P,A,M,770,A,2021-Q3,183.1
Q,JP,P,A,M,770,A,2021-Q4,184.8
Q,JP,P,A,M,770,A,2022-Q1,184.5
Q,JP,P,A,M,770,A,2022-Q2,185.6
Q,JP,P,A,M,770,A,2022-Q3,186.0
Q,JP,P,A,M,770,A,2022-Q4,186.8
Q,JP,P,A,M,770,A,2023-Q1,185.0
Q,JP,P,A,M,770,A,2023-Q2,183.8
Q,JP,P,A,M,770,A,2023-Q3,182.9
Q,JP,P,A,M,770,A,2023-Q4,182.4
Q,JP,P,A,M,770,A,2024-Q1,182.9
Q,JP,P,A,M,770,A,2024-Q2,182.7
Q,JP,P,A,M,770,A,2024-Q3,180.9
Q,JP,P,A,M,770,A,2024-Q4,182.0
Q,JP,P,A,M,770,A,2025-Q1,180.1
Q,JP,P,A,M,770,A,2025-Q2,179.3
Q,GB,P,A,M,770,A,2007-Q1,170.0
Q,GB,P,A,M,770,A,2007-Q2,170.6
Q,GB,P,A,M,770,A,2007-Q3,173.9
Q,GB,P,A,M,770,A,2007-Q4,175.2
Q,GB,P,A,M,770,A,2008-Q1,178.1
Q,GB,P,A,M,770,A,2008-Q2,177.6
Q,GB,P,A,M,770,A,2008-Q3,178.3
Q,GB,P,A,M,770,A,2008-Q4,184.3
Q,GB,P,A,M,770,A,2009-Q1,183.9
Q,GB,P,A,M,770,A,2009-Q2,180.5
Q,GB,P,A,M,770,A,2009-Q3,184.1
Q,GB,P,A,M,770,A,2009-Q4,184.0
Q,GB,P,A,M,770,A,2010-Q1,185.2
Q,GB,P,A,M,770,A,2010-Q2,181.4
Q,GB,P,A,M,770,A,2010-Q3,180.9
Q,GB,P,A,M,770,A,2010-Q4,176.2
Q,GB,P,A,M,770,A,2011-Q1,174.9
Q,GB,P,A,M,770,A,2011-Q2,174.3
Q,GB,P,A,M,770,A,2011-Q3,173.3
Q,GB,P,A,M,770,A,2011-Q4,171.4
Q,GB,P,A,M,770,A,2012-Q1,173.5
Q,GB,P,A,M,770,A,2012-Q2,174.3
Q,GB,P,A,M,770,A,2012-Q3,174.4
Q,GB,P,A,M,770,A,2012-Q4,172.0
Q,GB,P,A,M,770,A,2013-Q1,169.9
Q,GB,P,A,M,770,A,2013-Q2,171.1
Q,GB,P,A,M,770,A,2013-Q3,168.7
Q,GB,P,A,M,770,A,2013-Q4,166.4
Q,GB,P,A,M,770,A,2014-Q1,163.5
Q,GB,P,A,M,770,A,2014-Q2,161.2
Q,GB,P,A,M,770,A,2014-Q3,159.8
Q,GB,P,A,M,770,A,2014-Q4,158.2
Q,GB,P,A,M,770,A,2015-Q1,158.7
Q,GB,P,A,M,770,A,2015-Q2,155.3
Q,GB,P,A,M,770,A,2015-Q3,155.8
Q,GB,P,A,M,770,A,2015-Q4,156.1
Q,GB,P,A,M,770,A,2016-Q1,156.8
Q,GB,P,A,M,770,A,2016-Q2,160.2
Q,GB,P,A,M,770,A,2016-Q3,162.3
Q,GB,P,A,M,770,A,2016-Q4,161.6
Q,GB,P,A,M,770,A,2017-Q1,162.0
Q,GB,P,A,M,770,A,2017-Q2,160.4
Q,GB,P,A,M,770,A,2017-Q3,161.1
Q,GB,P,A,M,770,A,2017-Q4,161.8
Q,GB,P,A,M,770,A,2018-Q1,159.4
Q,GB,P,A,M,770,A,2018-Q2,158.6
Q,GB,P,A,M,770,A,2018-Q3,156.9
Q,GB,P,A,M,770,A,2018-Q4,156.2
Q,GB,P,A,M,770,A,2019-Q1,153.7
Q,GB,P,A,M,770,A,2019-Q2,154.9
Q,GB,P,A,M,770,A,2019-Q3,156.3
Q,GB,P,A,M,770,A,2019-Q4,154.6
Q,GB,P,A,M,770,A,2020-Q1,158.1
Q,GB,P,A,M,770,A,2020-Q2,166.9
Q,GB,P,A,M,770,A,2020-Q3,170.3
Q,GB,P,A,M,770,A,2020-Q4,173.8
Q,GB,P,A,M,770,A,2021-Q1,174.8
Q,GB,P,A,M,770,A,2021-Q2,170.0
Q,GB,P,A,M,770,A,2021-Q3,167.3
Q,GB,P,A,M,770,A,2021-Q4,163.4
Q,GB,P,A,M,770,A,2022-Q1,157.7
Q,GB,P,A,M,770,A,2022-Q2,154.3
Q,GB,P,A,M,770,A,2022-Q3,152.4
Q,GB,P,A,M,770,A,2022-Q4,149.3
Q,GB,P,A,M,770,A,2023-Q1,145.3
Q,GB,P,A,M,770,A,2023-Q2,141.6
Q,GB,P,A,M,770,A,2023-Q3,140.7
Q,GB,P,A,M,770,A,2023-Q4,139.8
Q,GB,P,A,M,770,A,2024-Q1,138.0
Q,GB,P,A,M,770,A,2024-Q2,137.0
Q,GB,P,A,M,770,A,2024-Q3,135.6
Q,GB,P,A,M,770,A,2024-Q4,135.2
Q,GB,P,A,M,770,A,2025-Q1,133.8
Q,GB,P,A,M,770,A,2025-Q2,132.8
Q,AU,P,A,M,770,A,2007-Q1,179.2
Q,AU,P,A,M,770,A,2007-Q2,181.8
Q,AU,P,A,M,770,A,2007-Q3,185.4
Q,AU,P,A,M,770,A,2007-Q4,187.4
Q,AU,P,A,M,770,A,2008-Q1,188.5
Q,AU,P,A,M,770,A,2008-Q2,188.6
Q,AU,P,A,M,770,A,2008-Q3,187.9
Q,AU,P,A,M,770,A,2008-Q4,188.0
Q,AU,P,A,M,770,A,2009-Q1,185.7
Q,AU,P,A,M,770,A,2009-Q2,184.4
Q,AU,P,A,M,770,A,2009-Q3,185.5
Q,AU,P,A,M,770,A,2009-Q4,186.4
Q,AU,P,A,M,770,A,2010-Q1,185.9
Q,AU,P,A,M,770,A,2010-Q2,184.3
Q,AU,P,A,M,770,A,2010-Q3,181.5
Q,AU,P,A,M,770,A,2010-Q4,177.9
Q,AU,P,A,M,770,A,2011-Q1,176.5
Q,AU,P,A,M,770,A,2011-Q2,174.6
Q,AU,P,A,M,770,A,2011-Q3,174.6
Q,AU,P,A,M,770,A,2011-Q4,173.4
Q,AU,P,A,M,770,A,2012-Q1,173.4
Q,AU,P,A,M,770,A,2012-Q2,174.4
Q,AU,P,A,M,770,A,2012-Q3,174.7
Q,AU,P,A,M,770,A,2012-Q4,175.5
Q,AU,P,A,M,770,A,2013-Q1,175.8
Q,AU,P,A,M,770,A,2013-Q2,179.2
Q,AU,P,A,M,770,A,2013-Q3,179.1
Q,AU,P,A,M,770,A,2013-Q4,181.4
Q,AU,P,A,M,770,A,2014-Q1,180.3
Q,AU,P,A,M,770,A,2014-Q2,182.3
Q,AU,P,A,M,770,A,2014-Q3,184.3
Q,AU,P,A,M,770,A,2014-Q4,186.8
Q,AU,P,A,M,770,A,2015-Q1,191.0
Q,AU,P,A,M,770,A,2015-Q2,193.6
Q,AU,P,A,M,770,A,2015-Q3,196.1
Q,AU,P,A,M,770,A,2015-Q4,197.1
Q,AU,P,A,M,770,A,2016-Q1,198.8
Q,AU,P,A,M,770,A,2016-Q2,200.1
Q,AU,P,A,M,770,A,2016-Q3,200.1
Q,AU,P,A,M,770,A,2016-Q4,198.9
Q,AU,P,A,M,770,A,2017-Q1,195.5
Q,AU,P,A,M,770,A,2017-Q2,195.3
Q,AU,P,A,M,770,A,2017-Q3,193.7
Q,AU,P,A,M,770,A,2017-Q4,194.1
Q,AU,P,A,M,770,A,2018-Q1,194.9
Q,AU,P,A,M,770,A,2018-Q2,194.2
Q,AU,P,A,M,770,A,2018-Q3,194.3
Q,AU,P,A,M,770,A,2018-Q4,193.8
Q,AU,P,A,M,770,A,2019-Q1,193.2
Q,AU,P,A,M,770,A,2019-Q2,192.1
Q,AU,P,A,M,770,A,2019-Q3,190.8
Q,AU,P,A,M,770,A,2019-Q4,189.6
Q,AU,P,A,M,770,A,2020-Q1,192.7
Q,AU,P,A,M,770,A,2020-Q2,192.9
Q,AU,P,A,M,770,A,2020-Q3,193.4
Q,AU,P,A,M,770,A,2020-Q4,191.8
Q,AU,P,A,M,770,A,2021-Q1,190.9
Q,AU,P,A,M,770,A,2021-Q2,186.2
Q,AU,P,A,M,770,A,2021-Q3,183.7
Q,AU,P,A,M,770,A,2021-Q4,181.4
Q,AU,P,A,M,770,A,2022-Q1,178.6
Q,AU,P,A,M,770,A,2022-Q2,177.3
Q,AU,P,A,M,770,A,2022-Q3,174.5
Q,AU,P,A,M,770,A,2022-Q4,170.7
Q,AU,P,A,M,770,A,2023-Q1,168.9
Q,AU,P,A,M,770,A,2023-Q2,168.9
Q,AU,P,A,M,770,A,2023-Q3,169.0
Q,AU,P,A,M,770,A,2023-Q4,169.2
Q,AU,P,A,M,770,A,2024-Q1,170.3
Q,AU,P,A,M,770,A,2024-Q2,170.8
Q,AU,P,A,M,770,A,2024-Q3,171.3
Q,AU,P,A,M,770,A,2024-Q4,173.7
Q,AU,P,A,M,770,A,2025-Q1,174.5
Q,AU,P,A,M,770,A,2025-Q2,175.4
Q,KR,P,A,M,770,A,2007-Q1,144.1
Q,KR,P,A,M,770,A,2007-Q2,145.7
Q,KR,P,A,M,770,A,2007-Q3,146.6
Q,KR,P,A,M,770,A,2007-Q4,147.9
Q,KR,P,A,M,770,A,2008-Q1,151.3
Q,KR,P,A,M,770,A,2008-Q2,154.9
Q,KR,P,A,M,770,A,2008-Q3,158.0
Q,KR,P,A,M,770,A,2008-Q4,161.5
Q,KR,P,A,M,770,A,2009-Q1,163.7
Q,KR,P,A,M,770,A,2009-Q2,166.1
Q,KR,P,A,M,770,A,2009-Q3,167.2
Q,KR,P,A,M,770,A,2009-Q4,166.6
Q,KR,P,A,M,770,A,2010-Q1,164.6
Q,KR,P,A,M,770,A,2010-Q2,164.1
Q,KR,P,A,M,770,A,2010-Q3,163.4
Q,KR,P,A,M,770,A,2010-Q4,161.8
Q,KR,P,A,M,770,A,2011-Q1,162.1
Q,KR,P,A,M,770,A,2011-Q2,163.2
Q,KR,P,A,M,770,A,2011-Q3,165.8
Q,KR,P,A,M,770,A,2011-Q4,165.7
Q,KR,P,A,M,770,A,2012-Q1,166.1
Q,KR,P,A,M,770,A,2012-Q2,167.2
Q,KR,P,A,M,770,A,2012-Q3,168.7
Q,KR,P,A,M,770,A,2012-Q4,167.8
Q,KR,P,A,M,770,A,2013-Q1,169.7
Q,KR,P,A,M,770,A,2013-Q2,169.8
Q,KR,P,A,M,770,A,2013-Q3,169.4
Q,KR,P,A,M,770,A,2013-Q4,168.4
Q,KR,P,A,M,770,A,2014-Q1,168.6
Q,KR,P,A,M,770,A,2014-Q2,168.7
Q,KR,P,A,M,770,A,2014-Q3,170.6
Q,KR,P,A,M,770,A,2014-Q4,171.3
Q,KR,P,A,M,770,A,2015-Q1,171.2
Q,KR,P,A,M,770,A,2015-Q2,171.2
Q,KR,P,A,M,770,A,2015-Q3,172.2
Q,KR,P,A,M,770,A,2015-Q4,172.3
Q,KR,P,A,M,770,A,2016-Q1,172.0
Q,KR,P,A,M,770,A,2016-Q2,172.3
Q,KR,P,A,M,770,A,2016-Q3,172.2
Q,KR,P,A,M,770,A,2016-Q4,172.6
Q,KR,P,A,M,770,A,2017-Q1,171.9
Q,KR,P,A,M,770,A,2017-Q2,173.2
Q,KR,P,A,M,770,A,2017-Q3,173.0
Q,KR,P,A,M,770,A,2017-Q4,172.6
Q,KR,P,A,M,770,A,2018-Q1,173.4
Q,KR,P,A,M,770,A,2018-Q2,174.4
Q,KR,P,A,M,770,A,2018-Q3,176.2
Q,KR,P,A,M,770,A,2018-Q4,177.2
Q,KR,P,A,M,770,A,2019-Q1,178.4
Q,KR,P,A,M,770,A,2019-Q2,180.9
Q,KR,P,A,M,770,A,2019-Q3,183.1
Q,KR,P,A,M,770,A,2019-Q4,185.1
Q,KR,P,A,M,770,A,2020-Q1,188.5
Q,KR,P,A,M,770,A,2020-Q2,193.9
Q,KR,P,A,M,770,A,2020-Q3,198.1
Q,KR,P,A,M,770,A,2020-Q4,200.6
Q,KR,P,A,M,770,A,2021-Q1,202.7
Q,KR,P,A,M,770,A,2021-Q2,204.0
Q,KR,P,A,M,770,A,2021-Q3,205.2
Q,KR,P,A,M,770,A,2021-Q4,205.6
Q,KR,P,A,M,770,A,2022-Q1,204.9
Q,KR,P,A,M,770,A,2022-Q2,206.3
Q,KR,P,A,M,770,A,2022-Q3,208.3
Q,KR,P,A,M,770,A,2022-Q4,209.0
Q,KR,P,A,M,770,A,2023-Q1,208.4
Q,KR,P,A,M,770,A,2023-Q2,208.2
Q,KR,P,A,M,770,A,2023-Q3,208.6
Q,KR,P,A,M,770,A,2023-Q4,205.9
Q,KR,P,A,M,770,A,2024-Q1,203.4
Q,KR,P,A,M,770,A,2024-Q2,202.0
Q,KR,P,A,M,770,A,2024-Q3,201.3
Q,KR,P,A,M,770,A,2024-Q4,200.3
Q,KR,P,A,M,770,A,2025-Q1,200.8
Q,KR,P,A,M,770,A,2025-Q2,200.5
