STRUCTURE,STRUCTURE_ID,ACTION,REF_AREA,FREQ,MEASURE,UNIT_MEASURE,ACTIVITY,ADJUSTMENT,TRANSFORMATION,TIME_HORIZ,METHODOLOGY,TIME_PERIOD,OBS_VALUE
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,LI,IX,_Z,TR,GY,_Z,H,2012-01,1.072237
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,LI,IX,_Z,TR,GY,_Z,H,2012-02,1.162951
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,LI,IX,_Z,TR,GY,_Z,H,2012-03,1.260857
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,LI,IX,_Z,TR,GY,_Z,H,2012-04,1.373372
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,LI,IX,_Z,TR,GY,_Z,H,2012-05,1.51309
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,LI,IX,_Z,TR,GY,_Z,H,2012-06,1.698495
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,LI,IX,_Z,TR,GY,_Z,H,2012-07,1.929911
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,LI,IX,_Z,TR,GY,_Z,H,2012-08,2.16773
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,LI,IX,_Z,TR,GY,_Z,H,2012-09,2.35763
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,LI,IX,_Z,TR,GY,_Z,H,2012-10,2.441744
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,LI,IX,_Z,TR,GY,_Z,H,2012-11,2.421918
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,LI,IX,_Z,TR,GY,_Z,H,2012-12,2.353432
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,LI,IX,_Z,TR,GY,_Z,H,2013-01,2.305052
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,LI,IX,_Z,TR,GY,_Z,H,2013-02,2.326299
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,LI,IX,_Z,TR,GY,_Z,H,2013-03,2.417773
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,LI,IX,_Z,TR,GY,_Z,H,2013-04,2.590103
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,LI,IX,_Z,TR,GY,_Z,H,2013-05,2.82688
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,LI,IX,_Z,TR,GY,_Z,H,2013-06,3.063103
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,LI,IX,_Z,TR,GY,_Z,H,2013-07,3.234963
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,LI,IX,_Z,TR,GY,_Z,H,2013-08,3.327056
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,LI,IX,_Z,TR,GY,_Z,H,2013-09,3.330076
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,LI,IX,_Z,TR,GY,_Z,H,2013-10,3.280574
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,LI,IX,_Z,TR,GY,_Z,H,2013-11,3.205628
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,LI,IX,_Z,TR,GY,_Z,H,2013-12,3.091168
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,LI,IX,_Z,TR,GY,_Z,H,2014-01,2.949791
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,LI,IX,_Z,TR,GY,_Z,H,2014-02,2.834108
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2014-06,100.5399
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2014-07,100.5876
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2014-08,100.5946
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2014-09,100.5512
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2014-10,100.4575
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2024-06,98.48401
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2024-07,98.66817
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2024-08,98.88133
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2024-09,99.11575
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2024-10,99.34742
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2024-11,99.54257
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2024-12,99.67518
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2025-01,99.74047
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2025-02,99.74634
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2025-03,99.7373
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2025-04,99.76531
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2025-05,99.8571
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2025-06,100.0125
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2025-07,100.2097
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2025-08,100.4284
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2025-09,100.6578
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2025-10,100.8841
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2025-11,101.1115
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2025-12,101.3466
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2026-01,101.5857
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2007-01,100.3696
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2007-02,100.4557
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2007-03,100.5287
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2007-04,100.5869
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2007-05,100.6226
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2007-06,100.6348
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2007-07,100.625
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2007-08,100.5952
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2007-09,100.5494
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2007-10,100.4858
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2007-11,100.4112
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2007-12,100.3392
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2008-01,100.2922
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2008-02,100.2651
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2008-03,100.2335
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2008-04,100.1745
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2008-05,100.0516
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2008-06,99.82651
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2008-07,99.47582
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2008-08,98.98822
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2008-09,98.38624
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2008-10,97.73734
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2008-11,97.13682
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2008-12,96.67032
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2009-01,96.40997
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2010-11,100.9876
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2010-12,101.0687
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2011-01,101.1132
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2011-02,101.0767
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2011-03,100.9467
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2011-04,100.7431
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2011-05,100.4944
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2011-06,100.2475
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2011-07,100.0289
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2016-06,99.14407
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2016-07,99.32294
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2016-08,99.49517
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2016-09,99.67213
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2016-10,99.85933
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2016-11,100.0597
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2016-12,100.2495
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2017-01,100.4014
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2017-02,100.5064
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2017-03,100.5688
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2017-04,100.6069
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2017-05,100.6357
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2017-06,100.6639
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2017-07,100.701
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2017-08,100.7557
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2017-09,100.8125
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2017-10,100.8615
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2017-11,100.8843
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2017-12,100.8544
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2018-01,100.7576
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2018-02,100.6227
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2018-03,100.4842
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2018-04,100.3576
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2018-05,100.2512
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2018-06,100.142
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2018-07,100.0017
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2018-08,99.82062
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2018-09,99.59499
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2018-10,99.33996
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2018-11,99.0753
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2018-12,98.83006
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2019-01,98.6439
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2019-02,98.51038
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2019-03,98.41895
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2019-04,98.34492
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2019-05,98.27869
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2019-06,98.20151
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2019-07,98.11588
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2019-08,98.0344
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2019-09,97.97581
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2019-10,97.95246
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2019-11,97.97934
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2019-12,98.06186
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2020-01,98.20759
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2020-02,98.40064
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,AA,IX,_Z,H,2020-03,96.59956
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2016-10,99.88318
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2016-11,100.0527
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2016-12,100.2132
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2017-01,100.3417
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2017-02,100.4306
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2017-03,100.4834
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2017-04,100.5156
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2017-05,100.54
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2017-06,100.5639
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2017-07,100.5952
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2017-08,100.6415
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2017-09,100.6895
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2017-10,100.731
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2017-11,100.7503
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2017-12,100.725
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2018-01,100.6431
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2018-02,100.529
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2018-03,100.4118
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2018-04,100.3047
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2018-05,100.2147
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2018-06,100.1223
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2018-07,100.0037
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2018-08,99.85043
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2018-09,99.65955
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2018-10,99.44379
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2018-11,99.21989
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2018-12,99.01241
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2019-01,98.85492
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2019-02,98.74195
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2019-03,98.6646
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2019-04,98.60197
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2019-05,98.54594
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2019-06,98.48065
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2019-07,98.4082
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2019-08,98.33927
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2019-09,98.28971
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2019-10,98.26995
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2019-11,98.29269
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2019-12,98.3625
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2020-01,98.48579
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2020-02,98.64912
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2020-03,97.12538
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2020-04,96.20794
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2020-05,97.08101
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2020-06,98.03651
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2020-07,98.54057
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2020-08,98.92919
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,CAN,M,LI,IX,_Z,NOR,IX,_Z,H,2020-09,99.41583
